[2026-06-03 21:56:53.725556] 🚀 Smart Auto Monitor Started...
[2026-06-03 21:56:54.667729] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/etc/bd-king-r7_power_omega.sh -> runner/shell/bd-king-r7_power_omega.sh
[2026-06-03 21:56:54.668558] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/etc/bd-king-r7_power_omega_infinity.sh -> runner/shell/bd-king-r7_power_omega_infinity.sh
[2026-06-03 21:56:54.669251] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/etc/bd-king-r7_unified_engines.sh -> runner/shell/bd-king-r7_unified_engines.sh
[2026-06-03 21:56:54.669860] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/etc/bd-king-r7_vairaj_engine.sh -> runner/shell/bd-king-r7_vairaj_engine.sh
[2026-06-03 21:56:54.670391] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/etc/etc.sh -> runner/shell/etc.sh
[2026-06-03 21:56:54.670847] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/etc/get_base_power.sh -> runner/shell/get_base_power.sh
[2026-06-03 21:56:54.671299] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/etc/tamanna_server_pulse.sh -> runner/shell/tamanna_server_pulse.sh
[2026-06-03 21:56:54.671676] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/etc/viraj_potocol.sh -> runner/shell/viraj_potocol.sh
[2026-06-03 21:56:54.672216] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/powerhub_helper/bd-king-r7_sync.json -> runner/data/bd-king-r7_sync.json
[2026-06-03 21:56:54.672673] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/powerhub_helper/powerhub_master.py -> runner/python/powerhub_master.py
[2026-06-03 21:56:54.673293] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/powerhub_helper/bd-king-r7 sync/app.js -> runner/node/app.js
[2026-06-03 21:56:54.673758] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/powerhub_helper/bd-king-r7 sync/builder.py -> runner/python/builder.py
[2026-06-03 21:56:54.674178] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/powerhub_helper/bd-king-r7 sync/config.json -> runner/data/config.json
[2026-06-03 21:56:54.674584] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/powerhub_helper/bd-king-r7 sync/index.html -> runner/web/index.html
[2026-06-03 21:56:54.675043] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/powerhub_helper/bd-king-r7 sync/install.py -> runner/python/install.py
[2026-06-03 21:56:54.675461] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/powerhub_helper/bd-king-r7 sync/synce.py -> runner/python/synce.py
[2026-06-03 21:56:54.675908] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/sync/Build System.json -> runner/data/Build System.json
[2026-06-03 21:56:54.676282] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/sync/ai.sh -> runner/shell/ai.sh
[2026-06-03 21:56:54.676611] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/sync/auto_build.sh -> runner/shell/auto_build.sh
[2026-06-03 21:56:54.677010] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/sync/auto_sync.sh -> runner/shell/auto_sync.sh
[2026-06-03 21:56:54.677372] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/sync/python tamanna_sync.py -> runner/python/python tamanna_sync.py
[2026-06-03 21:56:54.677736] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/sync/sync_and_fix.sh -> runner/shell/sync_and_fix.sh
[2026-06-03 21:56:54.678249] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/advanced_sync.py -> runner/python/advanced_sync.py
[2026-06-03 21:56:54.678783] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/bd-king-r7_max_sync.py -> runner/python/bd-king-r7_max_sync.py
[2026-06-03 21:56:54.679102] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/cak.sh -> runner/shell/cak.sh
[2026-06-03 21:56:54.679437] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_ai.sh -> runner/shell/tamanna_ai.sh
[2026-06-03 21:56:54.679800] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_bd-king-r7_sunc.py -> runner/python/tamanna_bd-king-r7_sunc.py
[2026-06-03 21:56:54.680139] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_sync.sh -> runner/shell/tamanna_sync.sh
[2026-06-03 21:56:54.680646] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_books_sync/auto_sync.py -> runner/python/auto_sync.py
[2026-06-03 21:56:54.680997] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_books_sync/cloud_auto_sync.py -> runner/python/cloud_auto_sync.py
[2026-06-03 21:56:54.681353] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_books_sync/tamanna_derive_sync.py -> runner/python/tamanna_derive_sync.py
[2026-06-03 21:56:54.681713] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_books_sync/tamannna_books_sync.py -> runner/python/tamannna_books_sync.py
[2026-06-03 21:56:54.682183] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_books_sync/core/deriv_sync.py -> runner/python/deriv_sync.py
[2026-06-03 21:56:54.682521] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_books_sync/core/power_engine.py -> runner/python/power_engine.py
[2026-06-03 21:56:54.682949] 📦 Moved ./bd-king-r7/IT/bd-king-r7/sync/tamanna_books_sync/core/run.py -> runner/python/run.py
[2026-06-03 21:56:54.683410] 📦 Moved ./bd-king-r7/IT/code/combined.py -> runner/python/combined.py
[2026-06-03 21:56:54.683742] 📦 Moved ./bd-king-r7/IT/code/ip_jenatet.py -> runner/python/ip_jenatet.py
[2026-06-03 21:56:54.684175] 📦 Moved ./bd-king-r7/IT/code/tamanna_code_editor.py -> runner/python/tamanna_code_editor.py
[2026-06-03 21:56:54.684642] 📦 Moved ./bd-king-r7/IT/code/tamanna_command.py -> runner/python/tamanna_command.py
[2026-06-03 21:56:54.685266] 📦 Moved ./bd-king-r7/IT/code/tamanna_system.py -> runner/python/tamanna_system.py
[2026-06-03 21:56:54.685948] 📦 Moved ./bd-king-r7/IT/config/ai_sync_config.json -> runner/data/ai_sync_config.json
[2026-06-03 21:56:54.686362] 📦 Moved ./bd-king-r7/IT/config/analytics_config.json -> runner/data/analytics_config.json
[2026-06-03 21:56:54.686726] 📦 Moved ./bd-king-r7/IT/config/automation_config.json -> runner/data/automation_config.json
[2026-06-03 21:56:54.687153] 📦 Moved ./bd-king-r7/IT/config/code_to_lode_congfigaretion.py -> runner/python/code_to_lode_congfigaretion.py
[2026-06-03 21:56:54.687553] 📦 Moved ./bd-king-r7/IT/config/decision_config.json -> runner/data/decision_config.json
[2026-06-03 21:56:54.687929] 📦 Moved ./bd-king-r7/IT/config/learning_config.json -> runner/data/learning_config.json
[2026-06-03 21:56:54.688302] 📦 Moved ./bd-king-r7/IT/config/model_monitoring.json -> runner/data/model_monitoring.json
[2026-06-03 21:56:54.688621] 📦 Moved ./bd-king-r7/IT/config/model_versions.json -> runner/data/model_versions.json
[2026-06-03 21:56:54.689012] 📦 Moved ./bd-king-r7/IT/config/models.json -> runner/data/models.json
[2026-06-03 21:56:54.689499] 📦 Moved ./bd-king-r7/IT/config/monitoring.json -> runner/data/monitoring.json
[2026-06-03 21:56:54.689880] 📦 Moved ./bd-king-r7/IT/config/monitoring_config.json -> runner/data/monitoring_config.json
[2026-06-03 21:56:54.690228] 📦 Moved ./bd-king-r7/IT/config/security_config.json -> runner/data/security_config.json
[2026-06-03 21:56:54.690576] 📦 Moved ./bd-king-r7/IT/config/settings.py -> runner/python/settings.py
[2026-06-03 21:56:54.690916] 📦 Moved ./bd-king-r7/IT/config/youging_example.py -> runner/python/youging_example.py
[2026-06-03 21:56:54.691388] 📦 Moved ./bd-king-r7/IT/config/model_configs/pattern_recognition.json -> runner/data/pattern_recognition.json
[2026-06-03 21:56:54.691764] 📦 Moved ./bd-king-r7/IT/config/training_configs/default_training.json -> runner/data/default_training.json
[2026-06-03 21:56:54.692184] 📦 Moved ./bd-king-r7/IT/config/workflows/data_processing.json -> runner/data/data_processing.json
[2026-06-03 21:56:54.692678] 📦 Moved ./bd-king-r7/IT/core/ai_engine.py -> runner/python/ai_engine.py
[2026-06-03 21:56:54.693042] 📦 Moved ./bd-king-r7/IT/core/data_processor.py -> runner/python/data_processor.py
[2026-06-03 21:56:54.693740] 📦 Moved ./bd-king-r7/IT/core/decision_maker.py -> runner/python/decision_maker.py
[2026-06-03 21:56:54.694265] 📦 Moved ./bd-king-r7/IT/core/learning_system.py -> runner/python/learning_system.py
[2026-06-03 21:56:54.694630] 📦 Moved ./bd-king-r7/IT/core/nmap.py -> runner/python/nmap.py
[2026-06-03 21:56:54.694976] 📦 Moved ./bd-king-r7/IT/core/warking.py -> runner/python/warking.py
[2026-06-03 21:56:54.695309] 📦 Moved ./bd-king-r7/IT/core/wireshark.py -> runner/python/wireshark.py
[2026-06-03 21:56:54.695920] 📦 Moved ./bd-king-r7/IT/data/API.py -> runner/python/API.py
[2026-06-03 21:56:54.696262] 📦 Moved ./bd-king-r7/IT/data/API_api.py -> runner/python/API_api.py
[2026-06-03 21:56:54.696601] 📦 Moved ./bd-king-r7/IT/data/auto_committer.js -> runner/node/auto_committer.js
[2026-06-03 21:56:54.696917] 📦 Moved ./bd-king-r7/IT/data/auto_fix.json -> runner/data/auto_fix.json
[2026-06-03 21:56:54.697353] 📦 Moved ./bd-king-r7/IT/data/config.py -> runner/python/config.py
[2026-06-03 21:56:54.697681] 📦 Moved ./bd-king-r7/IT/data/create_wab_apps.py -> runner/python/create_wab_apps.py
[2026-06-03 21:56:54.697983] 📦 Moved ./bd-king-r7/IT/data/domen.js -> runner/node/domen.js
[2026-06-03 21:56:54.698271] 📦 Moved ./bd-king-r7/IT/data/enable_auto_sync.py -> runner/python/enable_auto_sync.py
[2026-06-03 21:56:54.698669] 📦 Moved ./bd-king-r7/IT/data/google.py -> runner/python/google.py
[2026-06-03 21:56:54.698982] 📦 Moved ./bd-king-r7/IT/data/hp.sh -> runner/shell/hp.sh
[2026-06-03 21:56:54.699558] 📦 Moved ./bd-king-r7/IT/data/knowledge_base.py -> runner/python/knowledge_base.py
[2026-06-03 21:56:54.699939] 📦 Moved ./bd-king-r7/IT/data/main.js -> runner/node/main.js
[2026-06-03 21:56:54.700486] 📦 Moved ./bd-king-r7/IT/data/main.py -> runner/python/main.py
[2026-06-03 21:56:54.701185] 📦 Moved ./bd-king-r7/IT/data/model_manager.py -> runner/python/model_manager.py
[2026-06-03 21:56:54.701668] 📦 Moved ./bd-king-r7/IT/data/net.py -> runner/python/net.py
[2026-06-03 21:56:54.702072] 📦 Moved ./bd-king-r7/IT/data/network_monitoring.py -> runner/python/network_monitoring.py
[2026-06-03 21:56:54.702462] 📦 Moved ./bd-king-r7/IT/data/new.py -> runner/python/new.py
[2026-06-03 21:56:54.702873] 📦 Moved ./bd-king-r7/IT/data/p_monitor.py -> runner/python/p_monitor.py
[2026-06-03 21:56:54.703350] 📦 Moved ./bd-king-r7/IT/data/package.json -> runner/data/package.json
[2026-06-03 21:56:54.703741] 📦 Moved ./bd-king-r7/IT/data/setup.js -> runner/node/setup.js
[2026-06-03 21:56:54.704122] 📦 Moved ./bd-king-r7/IT/data/stml-core.js -> runner/node/stml-core.js
[2026-06-03 21:56:54.704483] 📦 Moved ./bd-king-r7/IT/data/system_monitoring.py -> runner/python/system_monitoring.py
[2026-06-03 21:56:54.705163] 📦 Moved ./bd-king-r7/IT/data/tamanna_ai.py -> runner/python/tamanna_ai.py
[2026-06-03 21:56:54.705598] 📦 Moved ./bd-king-r7/IT/data/tamanna_ai_apps.js -> runner/node/tamanna_ai_apps.js
[2026-06-03 21:56:54.706077] 📦 Moved ./bd-king-r7/IT/data/tamanna_memory.json -> runner/data/tamanna_memory.json
[2026-06-03 21:56:54.706872] 📦 Moved ./bd-king-r7/IT/data/tamanna_update.py -> runner/python/tamanna_update.py
[2026-06-03 21:56:54.707347] 📦 Moved ./bd-king-r7/IT/data/test_commands.py -> runner/python/test_commands.py
[2026-06-03 21:56:54.707887] 📦 Moved ./bd-king-r7/IT/data/training_manager.py -> runner/python/training_manager.py
[2026-06-03 21:56:54.708362] 📦 Moved ./bd-king-r7/IT/data/uptime_monitor.py -> runner/python/uptime_monitor.py
[2026-06-03 21:56:54.708975] 📦 Moved ./bd-king-r7/IT/data/building/building.py -> runner/python/building.py
[2026-06-03 21:56:54.709333] 📦 Moved ./bd-king-r7/IT/data/building/credentials.json -> runner/data/credentials.json
[2026-06-03 21:56:54.709679] 📦 Moved ./bd-king-r7/IT/data/building/google_sync.py -> runner/python/google_sync.py
[2026-06-03 21:56:54.710047] 📦 Moved ./bd-king-r7/IT/data/building/json_synce.py -> runner/python/json_synce.py
[2026-06-03 21:56:54.710384] 📦 Moved ./bd-king-r7/IT/data/building/online.py -> runner/python/online.py
[2026-06-03 21:56:54.710673] 📦 Moved ./bd-king-r7/IT/data/building/wabhook.json -> runner/data/wabhook.json
[2026-06-03 21:56:54.711011] 📦 Moved ./bd-king-r7/IT/data/building/wabhook.py -> runner/python/wabhook.py
[2026-06-03 21:56:54.711511] 📦 Moved ./bd-king-r7/IT/data/config/main.py -> runner/python/main.py
[2026-06-03 21:56:54.712017] 📦 Moved ./bd-king-r7/IT/data/models/5adab363-6906-4862-a5ba-ad79f14b90a9.json -> runner/data/5adab363-6906-4862-a5ba-ad79f14b90a9.json
[2026-06-03 21:56:54.712448] 📦 Moved ./bd-king-r7/IT/data/models/Metadata.json -> runner/data/Metadata.json
[2026-06-03 21:56:54.712811] 📦 Moved ./bd-king-r7/IT/data/models/Sleep insights and recommendations.json -> runner/data/Sleep insights and recommendations.json
[2026-06-03 21:56:54.713113] 📦 Moved ./bd-king-r7/IT/data/models/VCE-2025-10-31-22-18-53.html -> runner/web/VCE-2025-10-31-22-18-53.html
[2026-06-03 21:56:54.713382] 📦 Moved ./bd-king-r7/IT/data/models/VCE-2025-11-03-19-34-44.html -> runner/web/VCE-2025-11-03-19-34-44.html
[2026-06-03 21:56:54.713648] 📦 Moved ./bd-king-r7/IT/data/models/VCE-2025-11-10-11-29-11.html -> runner/web/VCE-2025-11-10-11-29-11.html
[2026-06-03 21:56:54.713991] 📦 Moved ./bd-king-r7/IT/data/models/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.714283] 📦 Moved ./bd-king-r7/IT/data/models/example_usage.py -> runner/python/example_usage.py
[2026-06-03 21:56:54.714836] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/model_utils.py -> runner/python/model_utils.py
[2026-06-03 21:56:54.715410] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/anomaly_detection/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.716086] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/anomaly_detection/autoencoder_anomaly.py -> runner/python/autoencoder_anomaly.py
[2026-06-03 21:56:54.716764] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/anomaly_detection/gan_anomaly_detector.py -> runner/python/gan_anomaly_detector.py
[2026-06-03 21:56:54.717446] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/anomaly_detection/lstm_anomaly.py -> runner/python/lstm_anomaly.py
[2026-06-03 21:56:54.718064] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/anomaly_detection/config/autoencoder_config.json -> runner/data/autoencoder_config.json
[2026-06-03 21:56:54.718518] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/anomaly_detection/config/gan_config.json -> runner/data/gan_config.json
[2026-06-03 21:56:54.718939] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/anomaly_detection/config/lstm_config.json -> runner/data/lstm_config.json
[2026-06-03 21:56:54.719578] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/common/base_neural_network.py -> runner/python/base_neural_network.py
[2026-06-03 21:56:54.720531] 📦 Moved ./bd-king-r7/IT/data/models/neural_networks/predictive_analytics/time_series_predictor.py -> runner/python/time_series_predictor.py
[2026-06-03 21:56:54.721300] 📦 Moved ./bd-king-r7/IT/data/models/pattern_recognition/cnn_pattern_detector.py -> runner/python/cnn_pattern_detector.py
[2026-06-03 21:56:54.721970] 📦 Moved ./bd-king-r7/IT/data/models/pattern_recognition/rnn_sequence_analyzer.py -> runner/python/rnn_sequence_analyzer.py
[2026-06-03 21:56:54.722564] 📦 Moved ./bd-king-r7/IT/data/models/pattern_recognition/transformer_pattern_engine.py -> runner/python/transformer_pattern_engine.py
[2026-06-03 21:56:54.723082] 📦 Moved ./bd-king-r7/IT/data/models/pattern_recognition/configs/cnn_config.json -> runner/data/cnn_config.json
[2026-06-03 21:56:54.723456] 📦 Moved ./bd-king-r7/IT/data/models/pattern_recognition/configs/transformer_config.json -> runner/data/transformer_config.json
[2026-06-03 21:56:54.723946] 📦 Moved ./bd-king-r7/IT/data/nmap/NSE.py -> runner/python/NSE.py
[2026-06-03 21:56:54.724416] 📦 Moved ./bd-king-r7/IT/data/nmap/advance_scan.py -> runner/python/advance_scan.py
[2026-06-03 21:56:54.724803] 📦 Moved ./bd-king-r7/IT/data/nmap/automated_upgrade.py -> runner/python/automated_upgrade.py
[2026-06-03 21:56:54.725272] 📦 Moved ./bd-king-r7/IT/data/nmap/comprehensive.py -> runner/python/comprehensive.py
[2026-06-03 21:56:54.725675] 📦 Moved ./bd-king-r7/IT/data/nmap/nmap_upgrade.py -> runner/python/nmap_upgrade.py
[2026-06-03 21:56:54.726072] 📦 Moved ./bd-king-r7/IT/data/nmap/parformance_and_timing.py -> runner/python/parformance_and_timing.py
[2026-06-03 21:56:54.726673] 📦 Moved ./bd-king-r7/IT/data/src/core/build_engine.py -> runner/python/build_engine.py
[2026-06-03 21:56:54.727087] 📦 Moved ./bd-king-r7/IT/data/src/core/monitoring_system.py -> runner/python/monitoring_system.py
[2026-06-03 21:56:54.727500] 📦 Moved ./bd-king-r7/IT/data/src/core/sync_engine.py -> runner/python/sync_engine.py
[2026-06-03 21:56:54.727942] 📦 Moved ./bd-king-r7/IT/data/system engin/ai_engin.py -> runner/python/ai_engin.py
[2026-06-03 21:56:54.728292] 📦 Moved ./bd-king-r7/IT/data/system engin/backup_engin.py -> runner/python/backup_engin.py
[2026-06-03 21:56:54.728606] 📦 Moved ./bd-king-r7/IT/data/system engin/bd-king-r7_engin.py -> runner/python/bd-king-r7_engin.py
[2026-06-03 21:56:54.728913] 📦 Moved ./bd-king-r7/IT/data/system engin/communication_engin.py -> runner/python/communication_engin.py
[2026-06-03 21:56:54.729206] 📦 Moved ./bd-king-r7/IT/data/system engin/each_engin.py -> runner/python/each_engin.py
[2026-06-03 21:56:54.729481] 📦 Moved ./bd-king-r7/IT/data/system engin/fix_engin.py -> runner/python/fix_engin.py
[2026-06-03 21:56:54.729760] 📦 Moved ./bd-king-r7/IT/data/system engin/response_engin.py -> runner/python/response_engin.py
[2026-06-03 21:56:54.730029] 📦 Moved ./bd-king-r7/IT/data/system engin/run_engin.py -> runner/python/run_engin.py
[2026-06-03 21:56:54.730297] 📦 Moved ./bd-king-r7/IT/data/system engin/system_engin.py -> runner/python/system_engin.py
[2026-06-03 21:56:54.730570] 📦 Moved ./bd-king-r7/IT/data/system engin/terminal_engin.py -> runner/python/terminal_engin.py
[2026-06-03 21:56:54.730846] 📦 Moved ./bd-king-r7/IT/data/system engin/true_engin.py -> runner/python/true_engin.py
[2026-06-03 21:56:54.731244] 📦 Moved ./bd-king-r7/IT/data/wireshark/capture_filter.py -> runner/python/capture_filter.py
[2026-06-03 21:56:54.731713] 📦 Moved ./bd-king-r7/IT/data/wireshark/comprehensive.py -> runner/python/comprehensive.py
[2026-06-03 21:56:54.732185] 📦 Moved ./bd-king-r7/IT/data/wireshark/parformance_and_stress.py -> runner/python/parformance_and_stress.py
[2026-06-03 21:56:54.732658] 📦 Moved ./bd-king-r7/IT/data/wireshark/real_time_Network_monitoring.py -> runner/python/real_time_Network_monitoring.py
[2026-06-03 21:56:54.733050] 📦 Moved ./bd-king-r7/IT/data/wireshark/security_and_forensic.py -> runner/python/security_and_forensic.py
[2026-06-03 21:56:54.733385] 📦 Moved ./bd-king-r7/IT/data/wireshark/wireshark-test-automation.sh -> runner/shell/wireshark-test-automation.sh
[2026-06-03 21:56:54.733785] 📦 Moved ./bd-king-r7/IT/data/wireshark/wireshark_automation.py -> runner/python/wireshark_automation.py
[2026-06-03 21:56:54.734285] 📦 Moved ./bd-king-r7/IT/map/bd-king-r7_map.py -> runner/python/bd-king-r7_map.py
[2026-06-03 21:56:54.734642] 📦 Moved ./bd-king-r7/IT/map/smoke.py -> runner/python/smoke.py
[2026-06-03 21:56:54.735955] 📦 Moved ./bd-king-r7/IT/modeles/advence_seckurity.py -> runner/python/advence_seckurity.py
[2026-06-03 21:56:54.737357] 📦 Moved ./bd-king-r7/IT/modeles/analytics.py -> runner/python/analytics.py
[2026-06-03 21:56:54.738685] 📦 Moved ./bd-king-r7/IT/modeles/automation.py -> runner/python/automation.py
[2026-06-03 21:56:54.740394] 📦 Moved ./bd-king-r7/IT/modeles/monitoring.py -> runner/python/monitoring.py
[2026-06-03 21:56:54.741203] 📦 Moved ./bd-king-r7/IT/modeles/security.py -> runner/python/security.py
[2026-06-03 21:56:54.741867] 📦 Moved ./bd-king-r7/IT/potocol/auto_blocker.py -> runner/python/auto_blocker.py
[2026-06-03 21:56:54.742472] 📦 Moved ./bd-king-r7/IT/potocol/config.json -> runner/data/config.json
[2026-06-03 21:56:54.742910] 📦 Moved ./bd-king-r7/IT/potocol/ip_find.py -> runner/python/ip_find.py
[2026-06-03 21:56:54.743364] 📦 Moved ./bd-king-r7/IT/potocol/server.py -> runner/python/server.py
[2026-06-03 21:56:54.743734] 📦 Moved ./bd-king-r7/IT/potocol/sevice_potocol.py -> runner/python/sevice_potocol.py
[2026-06-03 21:56:54.744320] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/AI Threat Evolution Logic.py -> runner/python/AI Threat Evolution Logic.py
[2026-06-03 21:56:54.744695] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/AUTO LEARNING FIREWALL.py -> runner/python/AUTO LEARNING FIREWALL.py
[2026-06-03 21:56:54.745080] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/Adaptive AI Defense Engine.py -> runner/python/Adaptive AI Defense Engine.py
[2026-06-03 21:56:54.745427] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/GLOBAL FIREWALL CORE.py -> runner/python/GLOBAL FIREWALL CORE.py
[2026-06-03 21:56:54.745724] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/firewall_rules.json -> runner/data/firewall_rules.json
[2026-06-03 21:56:54.746011] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/global_protocol.py -> runner/python/global_protocol.py
[2026-06-03 21:56:54.746403] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/run.py -> runner/python/run.py
[2026-06-03 21:56:54.746685] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/security_core.json -> runner/data/security_core.json
[2026-06-03 21:56:54.746966] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/self_upgrade_security_system.py -> runner/python/self_upgrade_security_system.py
[2026-06-03 21:56:54.747263] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/server_node_firewall.js -> runner/node/server_node_firewall.js
[2026-06-03 21:56:54.747523] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/server_protection.js -> runner/node/server_protection.js
[2026-06-03 21:56:54.747964] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/core/firewall_core.py -> runner/python/firewall_core.py
[2026-06-03 21:56:54.748369] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/core/protocol_master.py -> runner/python/protocol_master.py
[2026-06-03 21:56:54.748715] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/core/threat_intel.py -> runner/python/threat_intel.py
[2026-06-03 21:56:54.749258] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/core/core/threat_intel.py -> runner/python/threat_intel.py
[2026-06-03 21:56:54.749713] 📦 Moved ./bd-king-r7/IT/potocol/TAMANNA ADAPTIVE DEFENSE CORE/nodes/node_server.js -> runner/node/node_server.js
[2026-06-03 21:56:54.750173] 📦 Moved ./bd-king-r7/IT/potocol/server defanding potocol/Defense_Engine.py -> runner/python/Defense_Engine.py
[2026-06-03 21:56:54.750496] 📦 Moved ./bd-king-r7/IT/potocol/server defanding potocol/Front Layer Protection Idea.js -> runner/node/Front Layer Protection Idea.js
[2026-06-03 21:56:54.750837] 📦 Moved ./bd-king-r7/IT/potocol/server defanding potocol/ai_threat_detector_layer.py -> runner/python/ai_threat_detector_layer.py
[2026-06-03 21:56:54.751144] 📦 Moved ./bd-king-r7/IT/potocol/server defanding potocol/server_middleware_protection.js -> runner/node/server_middleware_protection.js
[2026-06-03 21:56:54.751450] 📦 Moved ./bd-king-r7/IT/potocol/server defanding potocol/tdp_config.json -> runner/data/tdp_config.json
[2026-06-03 21:56:54.751902] 📦 Moved ./bd-king-r7/IT/problem/auto_fix_generator.py -> runner/python/auto_fix_generator.py
[2026-06-03 21:56:54.752348] 📦 Moved ./bd-king-r7/IT/problem/problem_fix.json -> runner/data/problem_fix.json
[2026-06-03 21:56:54.752770] 📦 Moved ./bd-king-r7/IT/problem/problem_fix.py -> runner/python/problem_fix.py
[2026-06-03 21:56:54.753155] 📦 Moved ./bd-king-r7/IT/problem/problem_sync_detect.py -> runner/python/problem_sync_detect.py
[2026-06-03 21:56:54.753821] 📦 Moved ./bd-king-r7/IT/system_monitor/index.html -> runner/web/index.html
[2026-06-03 21:56:54.754216] 📦 Moved ./bd-king-r7/IT/system_monitor/monitoring_engin.py -> runner/python/monitoring_engin.py
[2026-06-03 21:56:54.754586] 📦 Moved ./bd-king-r7/IT/system_monitor/system_monitor.py -> runner/python/system_monitor.py
[2026-06-03 21:56:54.755224] 📦 Moved ./bd-king-r7/IT/tamanna/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:54.755622] 📦 Moved ./bd-king-r7/IT/tamanna/chaos.py -> runner/python/chaos.py
[2026-06-03 21:56:54.756117] 📦 Moved ./bd-king-r7/IT/tamanna/tamanna.sh -> runner/shell/tamanna.sh
[2026-06-03 21:56:54.756477] 📦 Moved ./bd-king-r7/IT/tamanna/tamanna_chaos.py -> runner/python/tamanna_chaos.py
[2026-06-03 21:56:54.756863] 📦 Moved ./bd-king-r7/IT/tamanna/tamannna_master.py -> runner/python/tamannna_master.py
[2026-06-03 21:56:54.757368] 📦 Moved ./bd-king-r7/IT/tamanna_dashboard/index.html -> runner/web/index.html
[2026-06-03 21:56:54.757715] 📦 Moved ./bd-king-r7/IT/tamanna_dashboard/script.js -> runner/node/script.js
